시장,종목코드,종목명,현재가,대비부호,전일대비,매수체결수량,매수체결금액,매도체결수량,매도체결금액,순매수금액,전체거래비중
KOSDAQ,155650,와이엠씨,2890,3,0,33,120,14,52,68,+0.01
KOSDAQ,053160,프리엠스,9130,3,0,20,245,63,788,-543,+0.04
KOSDAQ,273640,와이엠텍,4995,3,0,7,83,3,32,51,+0.00
KOSDAQ,101670,하이드로리튬,962,3,0,148,438,234,699,-261,+0.04
KOSDAQ,459100,위츠,4055,3,0,429,6157,412,5959,198,+0.42
KOSDAQ,299170,더블유에스아이,1315,3,0,0,0,0,0,0,+0.00
KOSDAQ,286750,나노실리칸첨단소재,1704,3,0,29,39,41,57,-18,+0.00
KOSDAQ,370090,퓨런티어,6370,3,0,80,2238,59,1646,592,+0.13
KOSDAQ,043710,코스리거글로벌,3145,3,0,3,2,2,1,1,+0.00
KOSDAQ,205470,휴마시스,2195,3,0,1700,3210,1268,2397,813,+0.19
KOSDAQ,007820,엠엑스로보틱스,2700,3,0,14,59,2,9,50,+0.00
KOSDAQ,123010,알엔티엑스,1554,3,0,91,61,49,33,28,+0.00
KOSDAQ,097800,윈팩,1980,3,0,635,512,696,569,-57,+0.04
KOSDAQ,384470,코어라인소프트,3010,3,0,49,361,11,79,282,+0.02
KOSDAQ,039240,경남스틸,1997,3,0,66,195,28,84,111,+0.01
KOSDAQ,082850,우리바이오,1111,3,0,362,1152,362,1163,-11,+0.08
KOSDAQ,134580,탑코미디어,1091,3,0,18,29,7,11,18,+0.00
KOSDAQ,095270,웨이브일렉트로,3740,3,0,5,19,2,8,11,+0.00
KOSDAQ,104620,노랑풍선,3195,3,0,257,1355,313,1639,-284,+0.10
KOSDAQ,024910,경창산업,1499,3,0,18,37,7,14,23,+0.00
KOSDAQ,104540,코렌텍,4000,3,0,6,34,1,3,31,+0.00
KOSDAQ,251630,브이원텍,3355,3,0,4,19,6,27,-8,+0.00
KOSDAQ,027830,대성창투,989,3,0,54,79,4,6,73,+0.00
KOSDAQ,084650,랩지노믹스,719,3,0,424,1138,59,159,979,+0.04
KOSDAQ,317530,에피소드컴퍼니,3040,3,0,1,4,3,11,-7,+0.00
KOSDAQ,260930,씨티케이,2735,3,0,19,112,23,133,-21,+0.01
KOSDAQ,256630,포인트엔지니어링,4560,3,0,0,0,0,1,-1,+0.00
KOSDAQ,040610,SG&G,3100,3,0,4,6,4,5,1,+0.00
KOSDAQ,053450,세코닉스,3570,3,0,14,77,2,11,66,+0.00
KOSDAQ,179530,애드바이오텍,1959,3,0,5,15,2,6,9,+0.00
KOSDAQ,033310,엠투엔,1320,3,0,6,10,3,6,4,+0.00
KOSDAQ,033320,제이씨현시스템,2760,3,0,110,399,20,73,326,+0.02
KOSDAQ,050960,수산아이앤티,7790,3,0,12,114,16,148,-34,+0.01
KOSDAQ,136410,아셈스,4770,3,0,1,5,2,12,-7,+0.00
KOSDAQ,347740,피엔케이피부임상연구센타,1747,3,0,2,4,2,5,-1,+0.00
KOSDAQ,191420,테고사이언스,6450,3,0,2,36,1,17,19,+0.00
KOSDAQ,064240,홈캐스트,1487,3,0,5,14,5,14,0,+0.00
KOSDAQ,033230,인성정보,1021,3,0,267,514,42,80,434,+0.02
KOSDAQ,026910,광진실업,6500,3,0,0,1,1,2,-1,+0.00
KOSDAQ,065530,와이어블,1077,3,0,12,16,8,11,5,+0.00
KOSDAQ,038010,제일테크노스,5720,3,0,1,9,3,23,-14,+0.00
KOSDAQ,033340,좋은사람들,530,3,0,174,106,42,25,81,+0.00
KOSDAQ,037440,희림,3690,3,0,80,476,252,1514,-1038,+0.07
KOSDAQ,452400,이닉스,5650,3,0,17,176,2,25,151,+0.01
KOSDAQ,053270,구영테크,1865,3,0,12,24,2,5,19,+0.00
KOSDAQ,263600,덕우전자,3185,3,0,3,16,8,43,-27,+0.00
KOSDAQ,071670,에이테크솔루션,5060,3,0,5,27,2,13,14,+0.00
KOSDAQ,063440,SM Life Design,1113,3,0,13,18,2,3,15,+0.00
KOSDAQ,311690,CJ 바이오사이언스,3860,3,0,129,1926,117,1776,150,+0.13
KOSDAQ,192250,케이사인,7130,3,0,8,63,0,3,60,+0.00
KOSDAQ,072990,에이치시티,3465,3,0,1,7,2,21,-14,+0.00
KOSDAQ,145170,노브랜드,2965,3,0,93,1563,79,1320,243,+0.10
KOSDAQ,033540,파라텍,952,3,0,564,935,224,372,563,+0.05
KOSDAQ,037950,엘컴텍,2915,3,0,152,170,29,33,137,+0.01
KOSDAQ,314140,알피바이오,5670,3,0,1,7,2,10,-3,+0.00
KOSDAQ,317850,대모,5880,3,0,78,783,31,312,471,+0.04
KOSDAQ,170790,파이오링크,7630,3,0,0,1,0,1,0,+0.00
KOSDAQ,060560,HC홈센타,1920,3,0,70,52,20,15,37,+0.00
KOSDAQ,065130,탑엔지니어링,3030,3,0,11,56,7,33,23,+0.00
KOSDAQ,420570,제이투케이바이오,8290,3,0,15,144,4,40,104,+0.01
KOSDAQ,352910,오비고,3830,3,0,2,10,1,6,4,+0.00
KOSDAQ,056360,코위버,4940,3,0,1,3,2,10,-7,+0.00
KOSDAQ,122310,제노레이,3320,3,0,2,9,1,5,4,+0.00
KOSDAQ,015710,코콤,2750,3,0,65,284,25,112,172,+0.01
KOSDAQ,376290,씨유테크,2725,3,0,0,1,1,2,-1,+0.00
KOSDAQ,066670,디티씨,2550,3,0,5,15,1,4,11,+0.00
KOSDAQ,052460,아이크래프트,3260,3,0,1,2,1,2,0,+0.00
KOSDAQ,092300,현우산업,2360,3,0,4,10,2,4,6,+0.00
KOSDAQ,053980,오상자이엘,2505,3,0,57,207,2,8,199,+0.01
KOSDAQ,054930,유신,15850,3,0,5,127,3,66,61,+0.01
KOSDAQ,241790,티이엠씨씨엔에스,4750,3,0,14,71,15,75,-4,+0.01
KOSDAQ,088280,쏘닉스,2745,3,0,4,8,2,5,3,+0.00
KOSDAQ,321260,프로이천,1685,3,0,59,136,126,288,-152,+0.01
KOSDAQ,317830,에스피시스템스,4390,3,0,8,36,1,3,33,+0.00
KOSDAQ,023440,제이스코홀딩스,521,3,0,109,209,36,69,140,+0.01
KOSDAQ,198080,캐프,2180,3,0,53,147,9,24,123,+0.01
KOSDAQ,440290,HB인베스트먼트,1701,3,0,4,7,2,4,3,+0.00
KOSDAQ,019990,에너토크,4795,3,0,20,120,6,35,85,+0.01
KOSDAQ,163280,에어레인,3405,3,0,22,219,19,189,30,+0.01
KOSDAQ,007680,대원,3495,3,0,0,0,0,0,0,+0.00
KOSDAQ,052790,액토즈소프트,4220,3,0,110,797,113,845,-48,+0.06
KOSDAQ,189980,흥국에프엔비,1146,3,0,7,11,1,2,9,+0.00
KOSDAQ,109080,옵티시스,8160,3,0,0,0,0,1,-1,+0.00
KOSDAQ,294140,레몬,2050,3,0,30,99,4,13,86,+0.00
KOSDAQ,094970,제이엠티,2740,3,0,17,51,5,15,36,+0.00
KOSDAQ,461030,아이엠비디엑스,3185,3,0,58,615,28,303,312,+0.03
KOSDAQ,219550,디와이디,1180,3,0,2091,1146,1981,1073,73,+0.08
KOSDAQ,094940,푸른로보틱스,5440,3,0,13,79,4,23,56,+0.00
KOSDAQ,073110,엘엠에스,5110,3,0,0,1,0,1,0,+0.00
KOSDAQ,340360,다보링크,873,3,0,816,1765,676,1501,264,+0.11
KOSDAQ,413640,비아이매트릭스,6250,3,0,35,331,67,646,-315,+0.03
KOSDAQ,143540,영우디에스피,1005,3,0,1,1,5,3,-2,+0.00
KOSDAQ,099220,SDN,712,3,0,136,140,23,23,117,+0.01
KOSDAQ,225190,LK삼양,635,3,0,462,1293,820,2309,-1016,+0.12
KOSDAQ,189690,포시에스,1628,3,0,7,15,0,0,15,+0.00
KOSDAQ,317690,퀀타매트릭스,2200,3,0,84,514,29,179,335,+0.02
KOSDAQ,391710,코닉오토메이션,1039,3,0,85,137,7,11,126,+0.01
KOSDAQ,288330,파라택시스코리아,416,3,0,387,1299,301,1018,281,+0.08
KOSDAQ,127710,아시아경제,1000,3,0,3,4,2,3,1,+0.00
KOSDAQ,131400,이브이첨단소재,739,3,0,155,335,70,152,183,+0.02
KOSDAQ,276730,한울앤제주,19260,3,0,43,128,13,37,91,+0.01
KOSDAQ,048770,TPC로보틱스,2800,3,0,0,1,1,3,-2,+0.00
KOSDAQ,217500,러셀,1381,3,0,4,7,2,3,4,+0.00
KOSDAQ,086060,진바이오텍,5100,3,0,19,64,8,29,35,+0.00
KOSDAQ,072470,우리산업홀딩스,2325,3,0,1,4,1,1,3,+0.00
KOSDAQ,238120,얼라인드,3080,3,0,19,61,10,31,30,+0.00
KOSDAQ,072770,멤레이비티,1053,3,0,34,61,52,91,-30,+0.01
KOSDAQ,056700,신화인터텍,1500,3,0,5,7,4,6,1,+0.00
KOSDAQ,159580,제로투세븐,2175,3,0,10,43,12,49,-6,+0.00
KOSDAQ,052220,iMBC,1894,3,0,15,36,4,9,27,+0.00
KOSDAQ,051390,YW,3825,3,0,0,0,0,0,0,+0.00
KOSDAQ,025880,케이씨피드,2595,3,0,9,25,8,23,2,+0.00
KOSDAQ,066130,하츠,3380,3,0,6,29,4,18,11,+0.00
KOSDAQ,270870,뉴트리,4700,3,0,4,23,1,8,15,+0.00
KOSDAQ,024950,삼천리자전거,3480,3,0,4,14,0,1,13,+0.00
KOSDAQ,262260,에이프로,2855,3,0,7,44,4,25,19,+0.00
KOSDAQ,222420,쎄노텍,889,3,0,4,3,3,2,1,+0.00
KOSDAQ,263020,디케이앤디,3100,3,0,26,85,42,140,-55,+0.01
KOSDAQ,129890,앱코,939,3,0,5,5,13,14,-9,+0.00
KOSDAQ,277070,린드먼아시아,3120,3,0,2,5,1,5,0,+0.00
KOSDAQ,060850,영림원소프트랩,5250,3,0,0,0,0,0,0,+0.00
KOSDAQ,190650,코리아에셋투자증권,6650,3,0,0,0,0,1,-1,+0.00
KOSDAQ,068330,일신바이오,960,3,0,18,20,1,1,19,+0.00
KOSDAQ,460470,아이빔테크놀로지,2800,3,0,21,88,12,48,40,+0.00
KOSDAQ,089790,제이티,4090,3,0,16,60,2,6,54,+0.00
KOSDAQ,066900,디에이피,1850,3,0,1,3,1,3,0,+0.00
KOSDAQ,099410,동방선기,2990,3,0,36,114,22,71,43,+0.01
KOSDAQ,153460,네이블,6390,3,0,0,1,0,1,0,+0.00
KOSDAQ,014190,원익큐브,1176,3,0,37,56,23,35,21,+0.00
KOSDAQ,140520,대창스틸,1968,3,0,0,0,0,0,0,+0.00
KOSDAQ,355690,에이텀,4415,3,0,11,63,3,18,45,+0.00
KOSDAQ,037230,한국팩키지,1391,3,0,0,0,0,1,-1,+0.00
KOSDAQ,218150,미래생명자원,2030,3,0,63,261,7,31,230,+0.01
KOSDAQ,007530,와이엠,1856,3,0,8,16,3,6,10,+0.00
KOSDAQ,038070,서린바이오,4435,3,0,8,52,0,1,51,+0.00
KOSDAQ,042940,상지건설,6040,3,0,13,75,13,77,-2,+0.01
KOSDAQ,273060,와이즈버즈,816,3,0,22,18,1,1,17,+0.00
KOSDAQ,097870,효성오앤비,4830,3,0,2,10,0,3,7,+0.00
KOSDAQ,199550,레이저옵텍,2755,3,0,14,79,3,19,60,+0.00
KOSDAQ,114450,그린생명과학,2035,3,0,26,45,20,34,11,+0.00
KOSDAQ,002290,삼일기업공사,3280,3,0,6,19,3,9,10,+0.00
KOSDAQ,037330,인지디스플레,926,3,0,0,0,0,1,-1,+0.00
KOSDAQ,419080,엔젯,3730,3,0,6,61,2,19,42,+0.00
KOSDAQ,424980,마이크로투나노,6840,3,0,15,95,4,24,71,+0.00
KOSDAQ,315640,딥노이드,1374,3,0,446,3076,303,2089,987,+0.18
KOSDAQ,361570,알비더블유,1400,3,0,47,114,6,14,100,+0.00
KOSDAQ,261200,덴티스,2530,3,0,8,47,3,16,31,+0.00
KOSDAQ,224110,에이텍모빌리티,7870,3,0,90,1098,118,1410,-312,+0.09
KOSDAQ,299900,위지윅스튜디오,233,3,0,450,773,566,974,-201,+0.06
KOSDAQ,263810,상신전자,2500,3,0,8,22,4,11,11,+0.00
KOSDAQ,064090,인크레더블버즈,798,3,0,53,192,25,89,103,+0.01
KOSDAQ,290670,대보마그네틱,5050,3,0,10,139,3,37,102,+0.01
KOSDAQ,050120,ES큐브,2925,3,0,2,4,0,0,4,+0.00
KOSDAQ,227950,엔투텍,1149,3,0,1024,535,710,373,162,+0.03
KOSDAQ,234100,폴라리스세원,2705,3,0,25,28,2,2,26,+0.00
KOSDAQ,049830,승일,6430,3,0,1,8,1,8,0,+0.00
KOSDAQ,219420,링크제니시스,3430,3,0,38,176,6,28,148,+0.01
KOSDAQ,365590,하이딥,1068,3,0,3,2,4,3,-1,+0.00
KOSDAQ,215380,우정바이오,2335,3,0,60,107,27,47,60,+0.01
KOSDAQ,305090,마이크로디지탈,2110,3,0,72,953,72,952,1,+0.07
KOSDAQ,046310,백금T&A,2385,3,0,3,6,4,9,-3,+0.00
KOSDAQ,171010,램테크놀러지,2735,3,0,9,27,2,5,22,+0.00
KOSDAQ,189860,서전기전,4025,3,0,11,54,11,54,0,+0.00
KOSDAQ,466410,사이냅소프트,7750,3,0,7,108,7,108,0,+0.01
KOSDAQ,104200,NHN벅스,2630,3,0,7,23,1,3,20,+0.00
KOSDAQ,196300,HLB펩,4135,3,0,6,80,10,135,-55,+0.01
KOSDAQ,050860,아세아텍,1720,3,0,6,12,1,2,10,+0.00
KOSDAQ,352700,씨앤투스,1468,3,0,5,15,2,6,9,+0.00
KOSDAQ,226330,신테카바이오,1590,3,0,74,504,94,650,-146,+0.04
KOSDAQ,043340,에쎈테크,812,3,0,0,0,0,0,0,+0.00
KOSDAQ,360350,코셈,7090,3,0,22,165,6,47,118,+0.01
KOSDAQ,263700,케어랩스,1985,3,0,11,26,1,1,25,+0.00
KOSDAQ,044960,이글벳,3045,3,0,12,59,4,19,40,+0.00
KOSDAQ,127980,화인써키트,3240,3,0,0,2,0,1,1,+0.00
KOSDAQ,051490,나라엠앤디,2700,3,0,36,154,5,19,135,+0.01
KOSDAQ,207760,미스터블루,461,3,0,120,150,7,9,141,+0.01
KOSDAQ,221980,케이디켐,9490,3,0,0,1,0,1,0,+0.00
KOSDAQ,203450,유니온바이오메트릭스,2710,3,0,0,0,0,1,-1,+0.00
KOSDAQ,150900,파수AI,3255,3,0,3,14,2,10,4,+0.00
KOSDAQ,256150,한독크린텍,4530,3,0,0,2,0,3,-1,+0.00
KOSDAQ,196450,코아시아씨엠,837,3,0,1,1,1,1,0,+0.00
KOSDAQ,100660,서암기계공업,3010,3,0,48,192,3,12,180,+0.01
KOSDAQ,065440,이루온,1380,3,0,105,155,40,59,96,+0.01
KOSDAQ,307280,원바이오젠,5300,3,0,10,12,2,3,9,+0.00
KOSDAQ,237820,플레이디,2930,3,0,109,636,45,261,375,+0.03
KOSDAQ,014570,고려제약,3415,3,0,3,15,0,0,15,+0.00
KOSDAQ,263770,유에스티,1585,3,0,0,0,1,1,-1,+0.00
KOSDAQ,123570,이엠넷,1682,3,0,17,42,3,7,35,+0.00
KOSDAQ,122690,서진오토모티브,1623,3,0,3,5,2,4,1,+0.00
KOSDAQ,369370,블리츠웨이엔터테인먼트,750,3,0,0,0,0,0,0,+0.00
KOSDAQ,258610,케일럼,1023,3,0,1,2,2,2,0,+0.00
KOSDAQ,033170,시그네틱스,435,3,0,126,103,20,16,87,+0.00
KOSDAQ,045060,오공,2200,3,0,0,0,1,3,-3,+0.00
KOSDAQ,065500,오리엔트정공,1120,3,0,317,392,349,435,-43,+0.03
KOSDAQ,065950,웰크론,1318,3,0,23,49,5,10,39,+0.00
KOSDAQ,250000,보라티알,5500,3,0,4,41,7,66,-25,+0.00
KOSDAQ,290120,DH오토리드,2345,3,0,1,3,2,4,-1,+0.00
KOSDAQ,024120,KB오토시스,3220,3,0,1,2,0,1,1,+0.00
KOSDAQ,204020,그리티,1901,3,0,3,8,10,30,-22,+0.00
KOSDAQ,260660,알리코제약,2395,3,0,14,50,3,12,38,+0.00
KOSDAQ,019770,서연탑메탈,3150,3,0,2,7,2,8,-1,+0.00
KOSDAQ,278650,HLB바이오스텝,2100,3,0,121,263,34,74,189,+0.01
KOSDAQ,105760,포스뱅크,3590,3,0,14,86,0,2,84,+0.00
KOSDAQ,081580,성우전자,2345,3,0,8,33,6,25,8,+0.00
KOSDAQ,419120,산돌,2555,3,0,4,23,0,2,21,+0.00
KOSDAQ,083550,케이엠,2680,3,0,2,6,1,2,4,+0.00
KOSDAQ,297570,아틀라스링크,1049,3,0,20,20,1,1,19,+0.00
KOSDAQ,229000,젠큐릭스,1541,3,0,9,16,5,8,8,+0.00
KOSDAQ,284620,카이노스메드,1087,3,0,27,95,31,109,-14,+0.01
KOSDAQ,221840,하이즈항공,1913,3,0,0,0,0,0,0,+0.00
KOSDAQ,057030,YBM넷,2190,3,0,41,156,9,34,122,+0.01
KOSDAQ,376930,노을,696,3,0,944,2335,889,2236,99,+0.16
KOSDAQ,038060,루멘스,742,3,0,7,7,4,4,3,+0.00
KOSDAQ,348080,큐라티스,309,3,0,37,25,24,17,8,+0.00
KOSDAQ,246690,TS인베스트먼트,1499,3,0,0,0,1,1,-1,+0.00
KOSDAQ,184230,SGA솔루션즈,1881,3,0,30,15,9,5,10,+0.00
KOSDAQ,052600,한네트,3070,3,0,63,267,9,40,227,+0.01
KOSDAQ,450330,하스,4335,3,0,10,83,5,39,44,+0.00
KOSDAQ,465480,인스피언,3500,3,0,20,135,3,23,112,+0.01
KOSDAQ,021650,한국큐빅,2170,3,0,0,0,0,1,-1,+0.00
KOSDAQ,064520,테크엘,1585,3,0,0,0,1,2,-2,+0.00
KOSDAQ,059100,아이컴포넌트,5010,3,0,1,6,0,2,4,+0.00
KOSDAQ,016600,큐캐피탈,2535,3,0,4,1,25,7,-6,+0.00
KOSDAQ,263050,유틸렉스,959,3,0,53,108,37,75,33,+0.01
KOSDAQ,317870,엔바이오니아,3995,3,0,1,10,3,44,-34,+0.00
KOSDAQ,043910,자연과환경,3115,3,0,94,57,23,14,43,+0.00
KOSDAQ,263920,휴엠앤씨,3600,3,0,0,0,0,0,0,+0.00
KOSDAQ,373200,엑스플러스,1407,3,0,33,19,151,87,-68,+0.00
KOSDAQ,026040,제이에스티나,2130,3,0,2,4,2,4,0,+0.00
KOSDAQ,049470,비트플래닛,1492,3,0,42,12,43,13,-1,+0.00
KOSDAQ,186230,그린플러스,3205,3,0,3,24,13,116,-92,+0.00
KOSDAQ,032960,동일기연,1983,3,0,0,3,0,2,1,+0.00
KOSDAQ,128540,에코캡,1307,3,0,153,245,126,203,42,+0.02
KOSDAQ,025440,DH오토웨어,3560,3,0,5,4,6,5,-1,+0.00
KOSDAQ,239890,피엔에이치테크,3490,3,0,5,38,21,159,-121,+0.01
KOSDAQ,020180,대신정보통신,901,3,0,4,4,7,6,-2,+0.00
KOSDAQ,071850,캐스텍코리아,1421,3,0,5,10,6,12,-2,+0.00
KOSDAQ,090410,덕신이피씨,748,3,0,6,10,16,27,-17,+0.00
KOSDAQ,101240,씨큐브,3035,3,0,6,25,4,16,9,+0.00
KOSDAQ,200780,비씨월드제약,3220,3,0,0,1,0,1,0,+0.00
KOSDAQ,432430,와이랩,2070,3,0,42,196,1,4,192,+0.01
KOSDAQ,220180,핸디소프트,1422,3,0,1,4,1,3,1,+0.00
KOSDAQ,006920,모헨즈,3110,3,0,0,0,0,1,-1,+0.00
KOSDAQ,087600,픽셀플러스,4145,3,0,3,20,2,13,7,+0.00
KOSDAQ,148930,에이치와이티씨,3315,3,0,3,13,1,5,8,+0.00
KOSDAQ,318410,비비씨,6070,3,0,0,2,0,4,-2,+0.00
KOSDAQ,321820,아티스트컴퍼니,2155,3,0,15,257,12,203,54,+0.02
KOSDAQ,046390,삼화네트웍스,1941,3,0,93,137,75,111,26,+0.01
KOSDAQ,299660,셀리드,1136,3,0,231,1455,229,1446,9,+0.10
KOSDAQ,089140,넥스턴앤롤코리아,2185,3,0,68,227,47,157,70,+0.01
KOSDAQ,086040,바이오톡스텍,2085,3,0,13,42,3,10,32,+0.00
KOSDAQ,215790,이노인스트루먼트,821,3,0,3,1,3,2,-1,+0.00
KOSDAQ,080520,오디텍,2920,3,0,0,1,1,3,-2,+0.00
KOSDAQ,408900,스튜디오미르,1005,3,0,124,362,56,165,197,+0.02
KOSDAQ,066360,체리부로,685,3,0,2,2,2,2,0,+0.00
KOSDAQ,159910,에코글로우,3135,3,0,17,10,12,8,2,+0.00
KOSDAQ,079000,와토스코리아,4555,3,0,0,2,1,3,-1,+0.00
KOSDAQ,068050,팬엔터테인먼트,1183,3,0,10,21,5,10,11,+0.00
KOSDAQ,335810,프리시젼바이오,1486,3,0,6,17,0,1,16,+0.00
KOSDAQ,106240,파인테크닉스,1365,3,0,0,0,6,5,-5,+0.00
KOSDAQ,173940,에프엔씨엔터,2115,3,0,0,0,0,1,-1,+0.00
KOSDAQ,089150,케이씨티,1893,3,0,30,69,5,12,57,+0.00
KOSDAQ,091970,LSK아이로봇,4300,3,0,9,5,19,12,-7,+0.00
KOSDAQ,206400,베노티앤알,863,3,0,21,78,19,69,9,+0.01
KOSDAQ,393210,토마토시스템,2070,3,0,68,355,17,88,267,+0.02
KOSDAQ,103840,우양,1972,3,0,26,85,5,17,68,+0.00
KOSDAQ,464280,티디에스팜,5820,3,0,904,15525,847,14616,909,+1.04
KOSDAQ,452200,민테크,1320,3,0,77,410,9,49,361,+0.02
KOSDAQ,340810,시선AI,2340,3,0,24,72,7,21,51,+0.00
KOSDAQ,033830,티비씨,1671,3,0,1,0,1,0,0,+0.00
KOSDAQ,332290,누보,791,3,0,1,1,1,1,0,+0.00
KOSDAQ,064480,브리지텍,2635,3,0,45,242,11,60,182,+0.01
KOSDAQ,133750,메가엠디,1345,3,0,46,90,8,15,75,+0.00
KOSDAQ,452300,캡스톤파트너스,2210,3,0,28,69,2,6,63,+0.00
KOSDAQ,288980,모아데이타,860,3,0,123,184,21,33,151,+0.01
KOSDAQ,160550,NEW,1119,3,0,28,64,15,35,29,+0.00
KOSDAQ,311390,네오크레마,2460,3,0,1,5,0,2,3,+0.00
KOSDAQ,050110,캠시스,1064,3,0,29,28,20,19,9,+0.00
KOSDAQ,105550,엣지파운드리,397,3,0,297,1094,411,1515,-421,+0.09
KOSDAQ,075130,플랜티넷,1921,3,0,32,64,4,7,57,+0.00
KOSDAQ,452160,제이엔비,3215,3,0,11,54,2,9,45,+0.00
KOSDAQ,262840,아이퀘스트,2925,3,0,8,19,9,22,-3,+0.00
KOSDAQ,035460,기산텔레콤,2065,3,0,0,0,0,1,-1,+0.00
KOSDAQ,290090,트윔,4135,3,0,0,0,0,0,0,+0.00
KOSDAQ,038620,위즈코프,2025,3,0,4,3,1,1,2,+0.00
KOSDAQ,031510,오스템,1094,3,0,0,0,0,0,0,+0.00
KOSDAQ,148250,알엔투테크놀로지,2250,3,0,2,7,2,10,-3,+0.00
KOSDAQ,066910,손오공,2285,3,0,24,33,18,26,7,+0.00
KOSDAQ,075970,동국알앤에스,1660,3,0,39,98,3,9,89,+0.00
KOSDAQ,351330,이삭엔지니어링,3680,3,0,9,65,3,20,45,+0.00
KOSDAQ,407400,꿈비,2070,3,0,10,59,7,39,20,+0.00
KOSDAQ,044480,빌리언스,911,3,0,47,25,30,16,9,+0.00
KOSDAQ,123750,알톤,2190,3,0,0,0,0,0,0,+0.00
KOSDAQ,246250,에스엘에스바이오,1969,3,0,58,124,20,43,81,+0.01
KOSDAQ,310870,디와이씨,1372,3,0,0,0,2,3,-3,+0.00
KOSDAQ,039290,인포뱅크,3455,3,0,48,358,25,182,176,+0.02
KOSDAQ,289220,자이언트스텝,1340,3,0,44,266,33,202,64,+0.02
KOSDAQ,417860,오브젠,6350,3,0,2,17,1,8,9,+0.00
KOSDAQ,038870,에코심플렉스,2125,3,0,30,102,2,5,97,+0.00
KOSDAQ,058110,멕아이씨에스,1855,3,0,24,55,7,17,38,+0.00
KOSDAQ,131090,시큐브,3880,3,0,0,0,1,1,-1,+0.00
KOSDAQ,012620,원일특강,6750,3,0,0,0,0,0,0,+0.00
KOSDAQ,351320,넥사다이내믹스,999,3,0,0,0,1,1,-1,+0.00
KOSDAQ,038950,파인디지털,2905,3,0,0,0,0,0,0,+0.00
KOSDAQ,239610,에이치엘사이언스,5490,3,0,3,43,1,18,25,+0.00
KOSDAQ,057680,티사이언티픽,1870,3,0,218,278,200,254,24,+0.02
KOSDAQ,131220,대한과학,3960,3,0,3,15,0,1,14,+0.00
KOSDAQ,318010,팜스빌,3710,3,0,5,23,0,2,21,+0.00
KOSDAQ,119500,포메탈,2480,3,0,8,22,9,25,-3,+0.00
KOSDAQ,187270,신화콘텍,2890,3,0,10,32,2,7,25,+0.00
KOSDAQ,096630,에스코넥,1840,3,0,52,34,17,11,23,+0.00
KOSDAQ,038880,아이에이,3885,3,0,75,13,1,0,13,+0.00
KOSDAQ,069410,엔텔스,2840,3,0,4,14,1,5,9,+0.00
KOSDAQ,022220,티케이지애강,560,3,0,13,12,6,6,6,+0.00
KOSDAQ,363250,진시스템,3405,3,0,2,22,9,92,-70,+0.00
KOSDAQ,097780,에코볼트,1421,3,0,2,1,1,1,0,+0.00
KOSDAQ,053290,NE능률,1741,3,0,69,250,12,44,206,+0.01
KOSDAQ,095910,에스에너지,771,3,0,0,0,0,1,-1,+0.00
KOSDAQ,271830,팸텍,975,3,0,29,51,7,12,39,+0.00
KOSDAQ,188260,세니젠,2155,3,0,9,25,4,13,12,+0.00
KOSDAQ,406820,뷰티스킨,2015,3,0,2,23,1,8,15,+0.00
KOSDAQ,109820,진매트릭스,1394,3,0,56,158,7,19,139,+0.01
KOSDAQ,336060,웨이버스,590,3,0,220,304,110,154,150,+0.02
KOSDAQ,348030,모비릭스,2955,3,0,0,2,1,3,-1,+0.00
KOSDAQ,291230,엔피,641,3,0,96,200,8,17,183,+0.01
